customer_id,age,annual_income,loan_amount,credit_score,transaction_count,spending_ratio,join_date,default_flag,gender,education_level,employment_type,repayment_history,avg_interest_rate,inflation_rate,unemployment_rate,annual_income_was_missing,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_East,region_North,region_South,region_West,purpose_Business,purpose_Car,purpose_Education,purpose_Home,purpose_Other,income_band,good_credit_flag,repayment_history_qbin,transaction_count_kmeans_bin,annual_income_standard,loan_amount_standard,age_minmax,annual_income_minmax,loan_amount_minmax,credit_score_minmax,repayment_history_minmax,transaction_count_minmax,spending_ratio_minmax,age_maxabs,annual_income_maxabs,loan_amount_maxabs,credit_score_maxabs,repayment_history_maxabs,transaction_count_maxabs,spending_ratio_maxabs,age_robust,annual_income_robust,loan_amount_robust,credit_score_robust,repayment_history_robust,transaction_count_robust,spending_ratio_robust,spending_ratio_log,spending_ratio_sqrt,spending_ratio_reciprocal,loan_amount_boxcox,annual_income_yeojohnson,debt_to_income_ratio,avg_monthly_transactions,spending_to_income_constructed
CUST00716,30.0,4049190.39,356400.03,624.0,39,12.04,2020-02-18,1,Male,Graduate,Unemployed,0,8.75,5.2,6.1,0,2020,2,18,Tuesday,2.0,1,False,True,False,False,False,False,False,True,False,High,0,Low_Missed,0,6.7546529489571245,2.3702875956032607,0.21818181818181814,0.9989390751536154,0.5330873693458884,0.4278625857573226,0.0,0.3023255813953488,0.0855813953488372,0.410958904109589,0.9989749837327129,0.5500638285740385,0.7341176470588235,0.0,0.5652173913043478,0.09261538461538461,-0.6011271529888553,11.148087399619513,3.201134115936162,-0.20754716981132076,-0.5,-0.6666666666666666,-0.5098777046095956,2.5680215564985067,3.4698703145794942,0.07668711656441718,1.8955501572114029,2.823816005249694,0.088,6.5,0.1204
CUST00717,39.0,387704.12,58620.11,636.0,37,67.82,2015-09-07,1,Male,Graduate,Self-Employed,2,9.1,5.6,7.2,0,2015,9,7,Monday,2.0,1,True,False,False,False,True,False,False,False,False,Mid-Low,0,High_Missed,0,-0.3534037926139839,-0.6810505848291859,0.38181818181818183,0.06396904954832956,0.056156450493859894,0.4582415635047212,0.3333333333333333,0.2558139534883721,0.517984496124031,0.5342465753424658,0.09565040901178909,0.09047362352363235,0.7482352941176471,0.3333333333333333,0.5362318840579711,0.5216923076923077,0.04172998986828753,-0.14839871361803994,-0.5014154689972006,-0.09433962264150944,0.5,-0.8888888888888888,1.5890874882408277,4.231494400369335,8.235289915965314,0.014530659691950016,-0.8750234409604509,-0.24554079494479555,0.1512,6.17,0.6782
CUST00718,28.0,246748.29,95271.98,819.0,45,24.44,2017-10-14,1,Male,Graduate,Salaried,1,8.75,5.2,6.1,0,2017,10,14,Saturday,2.0,1,False,True,False,False,False,False,False,True,False,Low,1,Med_Missed,1,-0.6270418630075268,-0.30548043115580675,0.18181818181818177,0.02797561238481555,0.11485889771308506,0.921520974152553,0.16666666666666666,0.4418604651162792,0.18170542635658915,0.3835616438356164,0.06087522325390699,0.14704171061553842,0.9635294117647059,0.16666666666666666,0.6521739130434783,0.188,-0.7439842958459982,-0.5832782840321803,-0.04569177192746006,1.6320754716981132,0.0,0.0,-0.0432737535277516,3.2363227384719213,4.94368283772331,0.03930817610062893,-0.05729892188880149,-1.200211871502834,0.3861,7.5,0.2444
CUST00719,32.0,760074.34,230525.0,503.0,47,25.16,2016-10-10,1,Female,Primary,Salaried,0,9.1,5.6,7.2,0,2016,10,10,Monday,0.0,0,True,False,False,False,False,False,True,False,False,High,0,Low_Missed,1,0.3694798828808081,1.0804515146409188,0.2545454545454545,0.1590547520349446,0.3314831318324031,0.12154122680438473,0.0,0.4883720930232558,0.18728682170542638,0.4383561643835616,0.18751779449845835,0.3557897121446095,0.591764705882353,0.0,0.6811594202898551,0.19353846153846155,-0.4582700101317125,1.00044487311845,1.6360234124341442,-1.349056603773585,-0.5,0.2222222222222222,-0.01618062088428974,3.264231526588998,5.015974481593781,0.0382262996941896,1.2912581793726101,0.9154114110901357,0.3033,7.83,0.2516
CUST00720,25.0,301021.2,142954.31,690.0,61,18.02,2016-10-10,1,Female,Secondary,Salaried,1,8.55,5.0,5.9,0,2016,10,10,Monday,1.0,0,False,False,False,True,False,False,True,False,False,Low,0,Med_Missed,3,-0.5216816635248774,0.18311837718889107,0.12727272727272726,0.041834340865688255,0.19122797410986037,0.594946963368016,0.16666666666666666,0.8139534883720931,0.13193798449612404,0.3424657534246575,0.0742648824604174,0.22063408656211378,0.8117647058823529,0.16666666666666666,0.8840579710144928,0.1386153846153846,-0.9582700101317124,-0.4158344841842045,0.5471829630451185,0.41509433962264153,0.0,1.7777777777777777,-0.28485418626528697,2.9454910571172443,4.244997055358225,0.052576235541535225,0.5833710543917061,-0.760824574762114,0.4749,10.17,0.1802
CUST00721,38.415780141843975,696993.07,437177.16,630.0,39,18.66,2019-01-24,0,Male,Primary,Salaried,0,8.4,4.8,5.4,1,2019,1,24,Thursday,0.0,1,False,False,True,False,False,False,False,False,True,High,0,Low_Missed,0,0.247019981784315,3.1980074125565157,0.37119600257898133,0.14294678595833987,0.6624618108231033,0.44305207463102203,0.0,0.3023255813953488,0.13689922480620154,0.5262435635869037,0.17195502648742175,0.6747343494744513,0.7411764705882353,0.0,0.5652173913043478,0.14353846153846153,0.0,0.8058253557932114,4.2055044883696295,-0.1509433962264151,-0.5,-0.6666666666666666,-0.2607714016933208,2.9785861147190205,4.319722213291035,0.0508646998982706,2.166072910791918,0.7814190278692947,0.6272,6.5,0.1866
CUST00722,43.0,238648.94,63594.25,599.0,55,3.72,2015-05-31,0,Male,Graduate,Salaried,1,8.4,4.8,5.4,0,2015,5,31,Sunday,2.0,1,False,False,True,False,False,True,False,False,False,Low,0,Med_Missed,3,-0.6427651609047613,-0.6300807837196408,0.4545454545454545,0.02590742233343344,0.06412314334775894,0.364573048783575,0.16666666666666666,0.6744186046511629,0.02108527131782946,0.589041095890411,0.05887703417036144,0.09815065568399235,0.7047058823529412,0.16666666666666666,0.7971014492753623,0.028615384615384615,0.3274442755825732,-0.6082665505596008,-0.43956777962848675,-0.44339622641509435,0.0,1.1111111111111112,-0.8229539040451553,1.551808799597464,1.9287301521985911,0.21186440677966098,-0.7338626568690296,-1.277133997124843,0.2665,9.17,0.0372
CUST00723,42.0,963615.18,54510.39,628.0,41,36.13,2022-10-13,1,Male,Post-Graduate,Salaried,2,8.4,4.8,5.4,0,2022,10,13,Thursday,3.0,1,False,False,True,False,False,False,False,False,True,High,0,High_Missed,1,0.7646144630104905,-0.7231627109486598,0.4363636363636363,0.21102943399559046,0.04957423186802186,0.43798891167312215,0.3333333333333333,0.34883720930232565,0.27232558139534885,0.5753424657534246,0.23773331605805162,0.08413072754360873,0.7388235294117647,0.3333333333333333,0.5942028985507246,0.27792307692307694,0.2560157041540018,1.6284128901982213,-0.5525150934453243,-0.16981132075471697,0.5,-0.4444444444444444,0.3966133584195674,3.6144252681889886,6.010823570859488,0.026932399676811204,-1.002411341004034,1.2614918689701122,0.0566,6.83,0.3613
CUST00724,38.0,788149.17,205761.96,703.0,44,7.06,2022-09-19,0,Male,Graduate,Salaried,1,8.55,5.0,5.9,0,2022,9,19,Monday,2.0,1,False,False,False,True,False,True,False,False,False,High,1,Med_Missed,1,0.42398165345551064,0.8267056965361389,0.36363636363636365,0.1662237327679965,0.29182209820471744,0.6278575225943646,0.16666666666666666,0.4186046511627908,0.046976744186046505,0.5205479452054794,0.19444413041780959,0.31757071258523223,0.8270588235294117,0.16666666666666666,0.6376811594202898,0.05430769230769231,-0.0296985815602839,1.0870618651921378,1.3281235934212026,0.5377358490566038,0.0,-0.1111111111111111,-0.6972718720602071,2.086913556518537,2.6570660511172846,0.1240694789081886,1.1273013440097717,0.9702654690205312,0.2611,7.33,0.0706
CUST00725,21.0,435481.51,48169.09,708.0,50,48.79,2017-07-14,0,Male,Graduate,Salaried,0,9.1,5.6,7.2,0,2017,7,14,Friday,2.0,1,True,False,False,False,True,False,False,False,False,Mid-Low,1,Low_Missed,2,-0.26065336996002375,-0.7881417424548013,0.05454545454545451,0.07616913013245086,0.03941786526104457,0.640515429989114,0.0,0.558139534883721,0.37046511627906975,0.2876712328767123,0.10743755972614251,0.07434363589791905,0.8329411764705882,0.0,0.7246376811594203,0.3753076923076923,-1.2439842958459981,-0.0009950139008387839,-0.6313618393338246,0.5849056603773585,-0.5,0.5555555555555556,0.8730009407337724,3.9078141606540915,6.984983894040129,0.02008435428800964,-1.222250500746032,-0.02432598782951769,0.1106,8.33,0.4879
CUST00726,31.0,248432.27,87722.98,665.0,48,10.13,2025-01-22,1,Male,Post-Graduate,Salaried,1,8.4,4.8,5.4,0,2025,1,22,Wednesday,3.0,1,False,False,True,False,False,False,False,True,False,Low,0,Med_Missed,2,-0.6237727464496567,-0.3828347132178227,0.23636363636363633,0.02840562105004503,0.10276825202275792,0.5316574263942684,0.16666666666666666,0.5116279069767442,0.07077519379844961,0.4246575342465753,0.061290677636407935,0.13539066826880963,0.7823529411764706,0.16666666666666666,0.6956521739130435,0.07792307692307693,-0.5296985815602839,-0.5780828373522807,-0.13955487329662544,0.1792452830188679,0.0,0.3333333333333333,-0.5817497648165569,2.4096441652874536,3.1827660925679098,0.08984725965858041,-0.1922864853076592,-1.184650013403044,0.3531,8.0,0.1013
CUST00727,34.0,953556.09,94903.14,737.0,49,26.93,2021-10-28,1,Male,Graduate,Salaried,3,8.75,5.2,6.1,0,2021,10,28,Thursday,2.0,1,False,True,False,False,True,False,False,False,False,High,1,High_Missed,2,0.7450867146547466,-0.30925991895495286,0.2909090909090909,0.20846081924700477,0.11426815539537143,0.7139312928786612,0.5,0.5348837209302326,0.20100775193798448,0.4657534246575342,0.2352516398953469,0.14647244707610707,0.8670588235294118,0.5,0.7101449275362319,0.20715384615384616,-0.31541286727456963,1.597378397066882,-0.05027787158423614,0.8584905660377359,1.0,0.4444444444444444,0.05042333019755409,3.3297013799570854,5.189412298131649,0.03580379520229144,-0.06360581621671363,1.2468082656418074,0.0995,8.17,0.2693
CUST00728,34.0,368440.36,183798.2,752.0,44,15.66,2018-08-12,1,Male,Primary,Salaried,0,8.75,5.2,6.1,0,2018,8,12,Sunday,0.0,1,False,True,False,False,False,False,False,True,False,Mid-Low,1,Low_Missed,1,-0.3908006006418911,0.6016439815828443,0.2909090909090909,0.05904999841654583,0.25664445345874054,0.7519050150629096,0.0,0.4186046511627908,0.11364341085271318,0.4657534246575342,0.0908978504805438,0.2836720905355054,0.8847058823529412,0.0,0.6376811594202898,0.12046153846153847,-0.31541286727456963,-0.20783162727163698,1.0550295900660538,1.0,-0.5,-0.1111111111111111,-0.3736594543744121,2.8130106367386967,3.9572717874818757,0.060024009603841535,0.9617558871628563,-0.3455389568760113,0.4989,7.33,0.1566
CUST00729,39.0,254586.92,142708.7,715.0,42,18.01,2017-03-25,0,Male,Post-Graduate,Self-Employed,2,8.4,4.8,5.4,0,2017,3,25,Saturday,3.0,1,False,False,True,False,False,False,False,False,True,Low,1,High_Missed,1,-0.6118247018037019,0.1806016219607482,0.38181818181818183,0.029977226907272947,0.1908345996909968,0.6582365003417634,0.3333333333333333,0.37209302325581395,0.13186046511627908,0.5342465753424658,0.0628090901563069,0.22025501482933063,0.8411764705882353,0.3333333333333333,0.6086956521739131,0.13853846153846155,0.04172998986828753,-0.5590943957386958,0.5441290861968896,0.6509433962264151,0.5,-0.3333333333333333,-0.2852304797742239,2.944965156500338,4.243819034784589,0.052603892688058915,0.5807344780586832,-1.128974863622385,0.5606,7.0,0.1801
CUST00730,54.0,183311.28,129863.47,606.0,53,20.91,2019-12-07,1,Male,Secondary,Salaried,1,8.55,5.0,5.9,0,2019,12,7,Saturday,1.0,1,False,False,False,True,False,False,False,False,True,Low,0,Med_Missed,2,-0.7501923634723596,0.04897709625251271,0.6545454545454545,0.011776807175579357,0.17026139466506474,0.38229411913622435,0.16666666666666666,0.627906976744186,0.15434108527131785,0.7397260273972602,0.04522469069576716,0.2004298302110406,0.7129411764705882,0.16666666666666666,0.7681159420289855,0.16084615384615386,1.1131585612968589,-0.7789953370775033,0.3844134780898231,-0.37735849056603776,0.0,0.8888888888888888,-0.17610536218250236,3.086943153607375,4.57274534606947,0.045641259698767686,0.4351076779100389,-1.919113247394172,0.7084,8.83,0.2091
CUST00731,47.0,320301.31,77539.4,690.0,45,32.22,2026-01-13,0,Male,Primary,Self-Employed,0,9.1,5.6,7.2,0,2026,1,13,Tuesday,0.0,1,True,False,False,False,False,True,False,False,False,Low,0,Low_Missed,1,-0.4842531151819302,-0.487185424533375,0.5272727272727272,0.04675756701242258,0.08645800462057196,0.594946963368016,0.0,0.4418604651162792,0.24201550387596898,0.6438356164383562,0.07902147469702372,0.11967344455423809,0.8117647058823529,0.0,0.6521739130434783,0.24784615384615383,0.613158561296859,-0.35635112720395495,-0.26617593593286937,0.41509433962264153,-0.5,0.0,0.24948259642521167,3.503152104185149,5.67626637852735,0.030102347983142687,-0.39708487670105985,-0.6299960156376226,0.2421,7.5,0.3222
CUST00732,27.0,213775.34,204638.93,690.0,47,66.53,2015-01-15,1,Male,Graduate,Salaried,2,8.75,5.2,6.1,0,2015,1,15,Thursday,2.0,1,False,True,False,False,False,False,True,False,False,Low,0,High_Missed,1,-0.6910523719249855,0.8151980558706063,0.16363636363636364,0.019555883992448307,0.29002342846970514,0.594946963368016,0.3333333333333333,0.4883720930232558,0.507984496124031,0.3698630136986301,0.05274047308972181,0.31583744061720376,0.8117647058823529,0.3333333333333333,0.6811594202898551,0.5117692307692308,-0.8154128672745696,-0.6850070477965946,1.314160011657974,0.41509433962264153,0.5,0.2222222222222222,1.5405456255879588,4.212571943586751,8.15659242576212,0.014808233377758034,1.119337181344731,-1.5375273790958401,0.9573,7.83,0.6653
CUST00733,45.0,324029.42,647924.8616000001,585.0,47,17.66,2015-03-26,1,Male,Post-Graduate,Salaried,2,8.55,5.0,5.9,0,2015,3,26,Thursday,3.0,1,False,False,False,True,False,False,True,False,False,Mid-Low,0,High_Missed,1,-0.4770157215486561,5.357530151129569,0.49090909090909085,0.04770954958046299,1.0,0.3291309080782765,0.3333333333333333,0.4883720930232558,0.1291472868217054,0.6164383561643836,0.07994123599938219,1.0,0.6882352941176471,0.3333333333333333,0.6811594202898551,0.13584615384615384,0.4703014184397161,-0.34484909230935956,6.825908896715029,-0.5754716981132075,0.5,0.2222222222222222,-0.2984007525870179,2.926382195419198,4.202380277890139,0.05359056806002144,2.665149200562096,-0.6059337370732033,1.9996,7.83,0.1766
CUST00734,45.0,641910.63,149457.79,524.0,53,2.98,2019-09-30,0,Male,Secondary,Salaried,0,8.4,4.8,5.4,0,2019,9,30,Monday,1.0,1,False,False,True,False,False,False,False,True,False,Mid-High,0,Low_Missed,2,0.14008823873992945,0.24975926026011644,0.49090909090909085,0.1288813418901305,0.2016440917988429,0.17470443786233258,0.0,0.627906976744186,0.015348837209302326,0.6164383561643836,0.15836564829002903,0.2306714850097365,0.6164705882352941,0.0,0.7681159420289855,0.022923076923076924,0.4703014184397161,0.6358839788060896,0.628046230033109,-1.150943396226415,-0.5,0.8888888888888888,-0.8507996237064912,1.3812818192963463,1.7262676501632068,0.25125628140703515,0.6513577613966307,0.6501315779647489,0.2328,8.83,0.0298
CUST00735,29.0,366700.21,104799.4,488.0,39,57.15,2025-07-25,1,Male,Graduate,Salaried,3,8.55,5.0,5.9,0,2025,7,25,Friday,2.0,1,False,False,False,True,True,False,False,False,False,Mid-Low,0,High_Missed,0,-0.3941787602270272,-0.20785336346428582,0.19999999999999996,0.05860564659597843,0.13011822471837536,0.08356750462013607,0.5,0.3023255813953488,0.4352713178294573,0.3972602739726027,0.09046853840812667,0.16174622430941457,0.5741176470588235,0.5,0.5652173913043478,0.43961538461538463,-0.6725557244174267,-0.21320037068903344,0.07277069849863789,-1.490566037735849,1.0,-0.6666666666666666,1.18758231420508,4.063025878964673,7.559761901012491,0.017196904557179708,0.09656855986238361,-0.3549224848092784,0.2858,6.5,0.5715
CUST00736,47.0,528525.69,45309.96,656.0,49,40.09,2018-03-26,1,Female,Secondary,Salaried,3,8.75,5.2,6.1,0,2018,3,26,Monday,1.0,0,False,True,False,False,True,False,False,False,False,Mid-High,0,High_Missed,2,-0.08002636165146736,-0.817439126011825,0.5272727272727272,0.09992820307225536,0.0348386192930243,0.5088731930837194,0.5,0.5348837209302326,0.3030232558139535,0.6438356164383562,0.1303924715108471,0.06993088656624562,0.7717647058823529,0.5,0.7101449275362319,0.3083846153846154,0.613158561296859,0.28606663532598586,-0.6669118206581883,0.09433962264150944,1.0,0.4444444444444444,0.5456255879586079,3.7157647828953184,6.331666447310692,0.024336821611097587,-1.3324798383906005,0.32415621870648686,0.0857,8.17,0.4009
CUST00737,38.415780141843975,308147.14,67340.1,674.0,55,9.77,2023-08-04,0,Male,Primary,Self-Employed,0,9.1,5.6,7.2,0,2023,8,4,Friday,0.0,1,True,False,False,False,False,False,True,False,False,Low,0,Low_Missed,3,-0.5078480500351753,-0.5916972180206075,0.37119600257898133,0.04365396814624112,0.0701225797180215,0.5544416597048176,0.0,0.6744186046511629,0.067984496124031,0.5262435635869037,0.07602292174974316,0.10393195876711517,0.7929411764705883,0.0,0.7971014492753623,0.07515384615384615,0.0,-0.39384940044558264,-0.39299245862389165,0.2641509433962264,-0.5,1.1111111111111112,-0.595296331138288,2.3767644911682972,3.1256999216175565,0.09285051067780874,-0.6356540353135645,-0.7111723311898418,0.2185,9.17,0.0977
CUST00738,22.0,457066.66,86835.77,555.0,38,8.22,2021-08-07,1,Male,Primary,Unemployed,1,8.55,5.0,5.9,0,2021,8,7,Saturday,0.0,1,False,False,False,True,False,False,False,True,False,Mid-High,0,Med_Missed,0,-0.21875003900056522,-0.3919259163690004,0.0727272727272727,0.08168095422791412,0.10134727682565696,0.2531834637097794,0.16666666666666666,0.2790697674418605,0.055968992248062024,0.3013698630136986,0.1127628279386155,0.13402135825682907,0.6529411764705882,0.16666666666666666,0.5507246376811594,0.06323076923076923,-1.1725557244174267,0.06559989571960592,-0.15058630556126135,-0.8584905660377359,0.0,-0.7777777777777778,-0.6536218250235184,2.2213750375685026,2.86705423736629,0.10845986984815617,-0.20901997076199594,0.06504571508647142,0.19,6.33,0.0822
CUST00739,43.0,1155970.04,71627.89,734.0,40,33.29,2017-04-16,0,Male,Graduate,Salaried,0,8.75,5.2,6.1,0,2017,4,16,Sunday,2.0,1,False,True,False,False,False,False,False,False,True,High,1,Low_Missed,1,1.1380336590892912,-0.5477604161815969,0.4545454545454545,0.260147746920331,0.07698999920199655,0.7063365484418116,0.0,0.32558139534883723,0.25031007751937984,0.589041095890411,0.2851891466393862,0.11054968599772587,0.8635294117647059,0.0,0.5797101449275363,0.2560769230769231,0.3274442755825732,2.2218697119832593,-0.3396787392677262,0.8301886792452831,-0.5,-0.5555555555555556,0.28974600188146754,3.534853766474829,5.769748694700662,0.029163021289005542,-0.530635540197016,1.507457429811648,0.062,6.67,0.3329
CUST00740,40.0,257870.2,592716.76,662.0,52,29.22,2025-06-10,1,Male,Post-Graduate,Salaried,1,9.1,5.6,7.2,1,2025,6,10,Tuesday,3.0,1,True,False,False,False,False,False,False,True,False,Low,0,Med_Missed,2,-0.6054508582829217,4.791815081150123,0.4,0.03081562097987159,0.9115774810330926,0.5240626819574188,0.16666666666666666,0.6046511627906976,0.21875968992248063,0.547945205479452,0.06361910753476609,0.914792432160007,0.7788235294117647,0.16666666666666666,0.7536231884057971,0.22476923076923075,0.11315856129685896,-0.5489647587031128,6.1394598787152965,0.1509433962264151,0.0,0.7777777777777778,0.1365945437441204,3.4085039568445934,5.405552700695831,0.03309066843150232,2.5546449464098187,-1.1000190947714892,2.2985,8.67,0.2922
CUST00741,35.0,536174.38,286877.23,758.0,48,77.66,2016-11-16,1,Male,Secondary,Self-Employed,3,8.55,5.0,5.9,0,2016,11,16,Wednesday,1.0,1,False,False,False,True,False,False,True,False,False,Mid-High,1,High_Missed,2,-0.06517793166713536,1.6578904196937199,0.3090909090909091,0.10188131592255889,0.4217381121993158,0.767094503936609,0.5,0.5116279069767442,0.5942635658914728,0.4794520547945205,0.13227947835231266,0.44276311498771476,0.8917647058823529,0.5,0.6956521739130435,0.5973846153846154,-0.24398429584599818,0.30966451716904947,2.336698346447725,1.0566037735849056,1.0,0.3333333333333333,1.9593603010348073,4.3651347670036635,8.812491134747313,0.012712941774726672,1.5993255413346252,0.3490498478365402,0.535,8.0,0.7766
CUST00742,38.0,202245.26,208626.35,680.0,37,36.39,2020-10-25,1,Male,Secondary,Salaried,3,8.75,5.2,6.1,0,2020,10,25,Sunday,1.0,1,False,True,False,False,False,False,False,True,False,Low,0,High_Missed,0,-0.7134357585694625,0.8560569790895393,0.36363636363636365,0.016611648128133302,0.2964097687053025,0.5696311485785168,0.5,0.2558139534883721,0.27434108527131784,0.5205479452054794,0.04989588926652528,0.3219915801421996,0.8,0.5,0.5362318840579711,0.27992307692307694,-0.0296985815602839,-0.7205798668650976,1.3637389767740737,0.32075471698113206,1.0,-0.8888888888888888,0.4063969896519286,3.6214032889890224,6.032412452742269,0.02674511901577962,1.1473914991051242,-1.6726915814702328,1.0316,6.17,0.3639
CUST00743,30.0,946052.23,89742.56,565.0,52,14.83,2022-08-13,1,Female,Secondary,Salaried,0,8.75,5.2,6.1,0,2022,8,13,Saturday,1.0,0,False,True,False,False,False,False,False,True,False,High,0,Low_Missed,2,0.730519443681256,-0.3621401628181928,0.21818181818181814,0.20654468911323304,0.10600285610585115,0.27849927849927836,0.0,0.6046511627906976,0.10720930232558139,0.410958904109589,0.23340036403537615,0.1385076655005763,0.6647058823529411,0.0,0.7536231884057971,0.11407692307692308,-0.6011271529888553,1.574227347456179,-0.11444372714970012,-0.7641509433962265,-0.5,0.7777777777777778,-0.40489181561618065,2.761906873892921,3.850973902793941,0.06317119393556538,-0.15490705371957658,1.2357163993723013,0.0949,8.67,0.1483
CUST00744,38.415780141843975,348501.11,47812.0,687.0,50,12.1,2022-10-06,1,Male,Primary,Self-Employed,1,9.1,5.6,7.2,0,2022,10,6,Thursday,0.0,1,True,False,False,False,False,False,False,True,False,Mid-Low,0,Med_Missed,2,-0.4295087398873161,-0.7918008285034865,0.37119600257898133,0.053958459159442404,0.03884594200371792,0.5873522189311662,0.16666666666666666,0.558139534883721,0.08604651162790697,0.5262435635869037,0.08597864194108254,0.07379250717734767,0.808235294117647,0.16666666666666666,0.7246376811594203,0.09307692307692307,0.0,-0.26934857534239187,-0.6358018413033457,0.3867924528301887,0.0,0.5555555555555556,-0.5076199435559737,2.5726122302071057,3.478505426185217,0.07633587786259542,-1.2356026610520234,-0.45684243750107756,0.1372,8.33,0.121
CUST00745,38.0,748081.21,220228.43,704.0,48,26.27,2024-10-26,1,Male,Graduate,Salaried,1,8.4,4.8,5.4,0,2024,10,26,Saturday,2.0,1,False,False,True,False,False,True,False,False,False,High,1,Med_Missed,2,0.34619757557093017,0.9749429995990203,0.36363636363636365,0.15599227515088201,0.3149919171422916,0.6303891040733145,0.16666666666666666,0.5116279069767442,0.19589147286821706,0.5205479452054794,0.1845589716986605,0.33989810092510264,0.8282352941176471,0.16666666666666666,0.6956521739130435,0.20207692307692307,-0.0296985815602839,0.9634434435052093,1.5079974495695654,0.5471698113207547,0.0,0.3333333333333333,0.025587958607714012,3.305787196857497,5.1254268114957995,0.036670333700036674,1.2256545194982869,0.8911293058542356,0.2944,8.0,0.2627
CUST00746,40.0,415987.23,95852.65,606.0,36,3.94,2023-02-09,1,Male,Graduate,Self-Employed,0,8.75,5.2,6.1,0,2023,2,9,Thursday,2.0,1,False,True,False,False,False,False,True,False,False,Mid-Low,0,Low_Missed,0,-0.29849768731044085,-0.2995303303523956,0.4,0.0711912151201527,0.1157889116530774,0.38229411913622435,0.0,0.2325581395348837,0.022790697674418603,0.547945205479452,0.10262812964995362,0.14793791021276653,0.7129411764705882,0.0,0.5217391304347826,0.030307692307692306,0.11315856129685896,-0.061139132181955505,-0.038471810731005814,-0.37735849056603776,-0.5,-1.0,-0.814675446848542,1.597365331199831,1.9849433241279208,0.20242914979757087,-0.04742628834566902,-0.11039250728145948,0.2304,6.0,0.0394
CUST00747,42.0,600663.22,35034.89,535.0,59,5.74,2022-07-22,1,Male,Graduate,Salaried,2,8.4,4.8,5.4,0,2022,7,22,Friday,2.0,1,False,False,True,False,False,False,True,False,False,Mid-High,0,High_Missed,3,0.06001449023920169,-0.9227273314677737,0.4363636363636363,0.11834870865323141,0.018381839479365565,0.20255183413078148,0.3333333333333333,0.7674418604651163,0.036744186046511626,0.5753424657534246,0.1481895076878168,0.05407245820678043,0.6294117647058823,0.3333333333333333,0.855072463768116,0.044153846153846155,0.2560157041540018,0.5086266958579779,-0.7946704558397051,-1.0471698113207548,0.5,1.5555555555555556,-0.7469426152398873,1.9080599249242156,2.3958297101421877,0.14836795252225518,-1.8065546600733007,0.5413199461092133,0.0583,9.83,0.0574
CUST00748,25.0,618780.7,151366.31,658.0,34,8.71,2016-10-01,1,Male,Secondary,Salaried,3,9.1,5.6,7.2,0,2016,10,1,Saturday,1.0,1,True,False,False,False,True,False,False,False,False,Mid-High,0,High_Missed,0,0.09518602069376751,0.2693157835613481,0.12727272727272726,0.12297505421085198,0.2047008197247805,0.513936356041619,0.5,0.18604651162790697,0.05976744186046512,0.3424657534246575,0.15265926770033075,0.23361707347702737,0.7741176470588236,0.5,0.4927536231884058,0.067,-0.9582700101317124,0.5645230849565116,0.651776473273946,0.11320754716981132,1.0,-1.2222222222222223,-0.6351834430856068,2.2731562823032334,2.951270912674741,0.10298661174047373,0.670668576479366,0.5903311647928817,0.2446,5.67,0.0871
CUST00749,28.0,352843.48,182665.52,570.0,44,14.52,2018-07-11,1,Female,Graduate,Salaried,1,8.4,4.8,5.4,0,2018,7,11,Wednesday,2.0,0,False,False,True,False,True,False,False,False,False,Mid-Low,0,Med_Missed,1,-0.42107888106037145,0.5900374577775713,0.18181818181818177,0.05506729461332699,0.25483032806987843,0.29115718589402784,0.16666666666666666,0.4186046511627908,0.1048062015503876,0.3835616438356164,0.08704994721011224,0.2819239248651791,0.6705882352941176,0.16666666666666666,0.6376811594202898,0.11169230769230769,-0.7439842958459982,-0.25595141397503834,1.04094602169159,-0.7169811320754716,0.0,-0.1111111111111111,-0.4165569143932268,2.7421295147550726,3.81051177665153,0.06443298969072166,0.952612109597224,-0.431874802568982,0.5177,7.33,0.1452
CUST00750,18.0,763717.49,23557.8763,740.0,54,24.14,2018-12-25,1,Female,Primary,Self-Employed,1,8.4,4.8,5.4,0,2018,12,25,Tuesday,0.0,0,False,False,True,False,False,False,False,True,False,High,1,Med_Missed,2,0.37655234335409427,-1.0403318029182202,0.0,0.15998503984639773,0.0,0.721526037315511,0.16666666666666666,0.6511627906976745,0.17937984496124032,0.2465753424657534,0.18841659533552788,0.036358963355450906,0.8705882352941177,0.16666666666666666,0.782608695652174,0.18569230769230768,-1.4582700101317125,1.0116847878275776,-0.9373738735557469,0.8867924528301887,0.0,1.0,-0.054562558795860756,3.2244602031621015,4.913247398615299,0.03977724741447892,-2.573538266726492,0.9226843630710853,0.0308,9.0,0.2414
